Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Futura Meridian,terravaloper1t3zvwaz7v3epg3f33waxajv4nj95mt8ma9yc7g,0,1692774485879,1692774485879,20.00%,N,Y,,,N,commission>10%,0.00%,
Mosaic,terravaloper1tthd0d5t6xksag3qp5cwvmyj7d6k9sktujnjrk,4661117996,1692546309476,1687885191480,20.00%,N,N,,,N,"inactive, commission>10%",4.04%,
PFC - Stake for $SOUL airdrop,terravaloper1hr7svdp2rga9vf3ry95sx7g5wyspgwmg96vqg5,2605653083,1676168001770,1673562348687,20.00%,N,Y,,,N,commission>10%,2.26%,
Sapient Nodes,terravaloper12y453v20w2dlv2y0vlepf88ng0r6sfsz6k7qm4,0,1617975609071,1617975609071,16.00%,N,Y,,,N,commission>10%,0.00%,
Talis Protocol,terravaloper1vjr8z6g38f39j23y55pdektc3l2uqc9y02f9k5,0,1593080565553,1593080565553,10.00%,N,Y,,,N,over_32_cap,0.00%,
AutoStake 🛡️ Slash Protected,terravaloper1yy5379nk24xffpq4egw7ue4ad3j7l79ma2enmz,0,1573731963327,1573731963327,10.00%,N,Y,,,N,over_32_cap,0.00%,
✅ CryptoCrew - 100% MEV revenue to $LUNA stakers! #IBCgang #REstake,terravaloper199fjq4rnfvz24cktl8cervx8h8e90rukmgdv5x,0,1535542868719,1535542868719,5.00%,N,Y,,,N,over_32_cap,0.00%,
Easy 2 Stake,terravaloper1kgn6zznfq2xwrw3hrh7qtqjwu98es7vt8azjl3,0,1517683539024,1517683539024,5.00%,N,Y,,,N,over_32_cap,0.00%,
Flipside,terravaloper1mh0zq89rggupayas2jlfffcyshaf4ep2j09jyv,0,1473958030596,1473958030596,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
LUNA REWARDS,terravaloper1hy8lzd38kp0t8662r2vnxsc4ezs3l74506jx02,0,1440248554083,1440248554083,5.00%,N,Y,,,N,over_32_cap,0.00%,
Monster Node,terravaloper1xgejf5yvc2ff4ddrd4nuvcmexx5sn94aaz84tc,0,1381703412459,1381703412459,10.00%,N,Y,,,N,over_32_cap,0.00%,
HEXXAGON,terravaloper1aa6f2qeu0hrqpsxe4rggz0k7e43jfce43arz82,0,1368360207377,1368360207377,5.00%,N,Y,,,N,over_32_cap,0.00%,
Nodeplus,terravaloper1kcsunyhnhmnc0afrrynd7qfzykmhm3w5ely6fh,0,1305026250220,1305026250220,10.00%,N,Y,,,N,over_32_cap,0.00%,
moonshot,terravaloper1l9mchtvqgvpyskgtemsrkjn0e57a7wm6c863uj,0,1284901005537,1284901005537,5.00%,N,Y,,,N,over_32_cap,0.00%,
MissionControl,terravaloper1sextn6xd46edrc02tf6d2fysmqw62qu7ng3kkm,0,1243474945375,1243474945375,10.00%,N,Y,,,N,over_32_cap,0.00%,
Craig,terravaloper1pervlaqpwmyh6t5dnly34t6d6wptstwt66tu20,0,1230212107587,1230212107587,20.00%,N,Y,,,N,commission>10%,0.00%,
Obi (Formerly Terra Bites),terravaloper1src9wvawtfl6ztxss8zu45zuxnwj4ytpnr30jn,0,1214134239408,1214134239408,10.00%,N,Y,,,N,over_32_cap,0.00%,
FreshSTAKING,terravaloper1ygwhuksjq3nymd9n8kmceaxd3vxv97u7ja33aj,0,1213342279544,1213342279544,9.99%,N,Y,,,N,over_32_cap,0.00%,
Wave,terravaloper1g50t9cxzhu0edk2r5lagmujupt722mhefxvzzy,0,1201433576513,1201433576513,20.00%,N,Y,,,N,commission>10%,0.00%,
Autism Staking,terravaloper10mmhvx5nrnuye2x9zhe02jcg0hfzzzjlwc0sxw,0,1196326188744,1196326188744,5.00%,N,Y,,,N,over_32_cap,0.00%,
Interdimensional Cable,terravaloper1qlgyrmaadru03rd9j0w9nr5p2quhthlrhujknq,0,1162725061967,1162725061967,20.00%,N,Y,,,N,commission>10%,0.00%,
StakeSabai,terravaloper1g0deaesmwy2qg9zupynx6ychspe60lquu3eyze,0,1153342782241,1153342782241,5.00%,N,Y,,,N,over_32_cap,0.00%,
stakingcabin,terravaloper1jveyrzquwrt0txanmhg7jdhf2q4ry28k2esps4,0,1151593338865,1151593338865,10.00%,N,Y,,,N,over_32_cap,0.00%,
StakeBin,terravaloper13n2fsvfvj28eqvkjejhqlxf3pch3muxkxudacc,0,1050991205091,1050991205091,10.00%,N,Y,,,N,over_32_cap,0.00%,
coreweave,terravaloper1rgsr8ks5lj5lcrrnlarmcwxlgtwn8mkyrz6unf,0,1007825031142,1007825031142,5.00%,N,N,,,N,inactive,0.00%,
